HITId,Input.text,Answer.sentiment.label
3VP28W7DUNRD53IHU1GWLJ7IL2VFZ3,"Prayers for my mom, please? She?s having a much needed surgery on Thursday.",Private
3Z3R5YC0P3UHJR9IO9REZV61069TF1,@CamryJackson_ I just Had knee surgery as well!! Hope you feel better soon my love ??,Private
3W9XHF7WGK2SZD1WPKIBF8Y682QTK3,Doctor authorized surgery today ASAP ?? I know I?ll be better afterwards but I?m still slick nervous,Private
38LRF35D5L313S8E4JGM3I36GUC3UU,my mom is high off meds right now bc she?s post op and she goes ?I thought I was gonna see God during my surgery but I didn?t :(? hahaha,Private
3G4VVJO6PZNU7L8P839RAYX9JZ5KPP,What has happened to Katie prices face? Too much surgery? What a shame she needs it sorting #CBB,Private
3NKW03WTLME62X3LXU7JYEHEB20QWI,@SteveScalise Here you g o back for more surgery. Just want to let you know you are in my prayers. Speedy recovery !,Private
3K2CEDRACB8NP11ZAWVRULQAX7LTM8,@emorrisroberts Unless you?re going into surgery...,Private
3S37Y8CWI87ZDSGNZX06VBG9FAIW46,"pray for my aunt, she?s having emergency surgery.",Private
30F94FBDNRRR6AX2J75IG5FGL8HTBJ,"@jannamann Thanks for helpring spreading the words, Janna! ???? It's is really important to have the thoughts in mind before surgery!",Private
3I4E7AFQ2K6XOTVE7ZIZETYTTDQTJ4,I? had my bone grabbing surgery ever since I? was in 7th grade and I?m still afraid to chew on that side ??,Private
3U74KRR67MST7JMZMXAR70FA2XVTN8,I?m having hernia surgery in two weeks. I really had high hopes for a hernia pill.,Private
3ZZAYRN1I6YBP4MBNCA4MPFFS70TON,The first time I got my surgery I wasn?t nervous b/c I had no idea what to expect but now I?m so scared ??,Private
31S7M7DAGGX3JJJEAKUCU8BLX2VTL6,Can?t believe I had acl and meniscus surgery a year ago today,Private
388FBO7JZR0PO5LTW3XQFH7PHZDYN2,Everyone say a prayer for my best friend in the whole world.! She?s having surgery tomorrow. I wish I wasn?t states away ??,Private
3OPLMF3EU5U5O6EUDO80L95T8K9LNX,"Why when transgenders get the surgery they don't know they are still truly men? Hmm?? Anywho, A straight man just doesn't kiss another man..",Private
3T5ZXGO9DEVAWS8Q8HRQXIBWS44QZ8,"@realvicentefox @realDonaldTrump @POTUS Oh, and by the way, I'll be happy to perform the surgery.",Private
3FTID4TN8L5Z05I8KQHB2P30C4DYL0,Watching @nicolconcilio videos as i recover from surgery on my neck,Private
3R15W654VD0QR3RMTG0HP30YDVWLQK,@HawaiianLion31 Don?t worry! Once you get this surgery and recover you?ll be back in there like nothing!,Private
337F8MIIMZK652F26Q7LOG75E5440D,@SteveScalise May God bless you with successful surgery and speedy recovery. Amen,Private
30ZKOOGW2WDLEGG1BALCFOCFB761AO,@2KEW13 @FezIAm @Mar118 @tyreffic Go get ur money back from ur lasik surgery 20/20 vision my ass,Private
366FYU4PTGWQAUJZZPTGGMY55S4EKZ,Just realized my surgery is next week ??,Private
3HY86PZXPYPO4TXDRFNYB726WM41EJ,Once I get my penis enlargement surgery I'm sending dick pics to everyone just cause idc,Private
3PKVGQTFIHRA33DLPAE7O1CZIW2YRQ,"So... when gallbladders fail, they hurt. A lot. Surgery tomorrow morning.",Private
3S4TINXCC0UBTISUNQJJMV9TM00OBS,"First time in 3 1/2 weeks I can finally fully extend my right knee after surgery. Feels so good, I?m so happy",Private
3511RHPADVLQ346M6VPHUTA39HYLRL,"Once I have this surgery though I'm gonna start working out a little bit, at least running.",Private
3PGQRAZX02RM4IDY4ZECEBHV4YLYSE,I? had my bone graphing surgery ever since I? was in 7th grade and I?m still afraid to chew on that side. ??,Private
3J9L0X0VDFT0AYMZGSWXCJRP12WW92,To have boobs surgery and nose lift soon! So i can be also your fantasy.,Private
3CESM1J3EIADSFK1ILTLS90NB1OW6R,@JonahMarais Hey... I just got news that my mom is getting surgery and I don't know when. Could you please give me comforting? ??,Private
3D4BBDG7ZH35HYREISVM9CH09U5C3T,gm loves! omw to school now (but i keep thinking about surgery tomorrow),Private
3EHVO81VN5S0O3OFHGV4WAZJO2W1HZ,@9GAGTweets Do doctors wear slippers during surgery? I'm asking because I really don't know,Private
373L46LKP7DYLA5RDQ47D2BXA00JKP,@Frigga_88_ My gods that's scary. Plastic surgery can only hide that for so long apparently.,Private
3IH9TRB0FB60KYZZNYDPWM0YOFB1IS,I can officially start the countdown to my surgery and this baby getting out of me !,Private
3I7SHAD35M30R34SXTSQPPYS8AVM7Q,@LeftyFootopolis @Paula_White It's so she can get more plastic surgery.,Private
38B7Q9C28GC2GJ7TPAJTEPSCD0469C,Def more ready for surgery next month than I was 2 weeks ago. Whew. Still waiting for the exact date. Mess. lol,Private
3HJ1EVZS2OQ9N0GX0PLHY7GM9V7R3D,"Today was really hard, but I?m just happy my grandpa?s surgery was a success",Private
3CMV9YRYP3895GN9YQG8S2OCZ05JLS,I hope I don?t have to get another heart surgery. My first 2 have already messed me up ??????? my chest has taken enough damage from them,Private
32TZXEA1OLR6CR0K29BL2LQFJXA41G,I literally googling surgery to fix metabolism and it?s not a thing...... I feel like shit all over again,Private
3Q9SPIIRWJTEFHW48YAX8E297KEWAH,Getting up when I usually go to sleep to be at my daughters surgery is gonna bite. Ugh.,Private
3VW0145YLYJTBY5UY2HNSF31Z5VJMU,Ever have that feeling that something UR looking forward 2 going to go all wrong. I do with my weight reduction surgery but still going 2!,Private
3ZURAPD288UGA7X9MQ74TPN68NJ1F1,@SteveScalise Praying for a successful surgery and a speedy recovery,Private
3FBEFUUYRKCGL2HYHGXTAK3WJIM6AR,what if you had the iPhone X but then got extreme plastic surgery what would happen,Private
3ZXNP4Z39RSGLLM7XHRBPCJ38557L9,"This pain though right now.#NoJoke ...?? , now I know what that post surgery pain is really bout",Private
3ATYLI1PRT9HB1Q6BIW0KJS6U59OJD,"@Msummerslowe @queenofthinair I?m not, yet. Need my sinus surgery first, ha.",Private
3FI30CQHVKQL4CMQNUXP5VN21076BM,thinking about my wisdom tooth surgery makes me panic and it?s still like 4 months away ??,Private
3CVBMEMMXBNEZP3H6WCDXKQWROWH7C,ONCE I GET SURGERY ITS OVER FOR U BITCHES,Private
3M7OI89LVYV4EHEW1UTKGFTKJL76CT,@JudusMaximus At the end of the day they still a man ain't no amount of makeup or surgery ever gonna fix that,Private
3OYHVNTV5T5CMLWOT3WCLYSJ9U9OKC,Surgery next Wednesday. Cheers to being miserable for the next week. I better get a fat script for some pills tomorrow,Private
3BPP3MA3TCR1U01HKP5HVMBKUS9EL2,"Prayers go out for my brother @mike_voro, surgery tmrw gonna leave you better than before. Stay strong king ????",Private
3BS6ERDL93EEJ9KA1QOV0LB24LJ6DT,@alexius2_ I know its late but i hope your mom surgery went well babe??????,Private
3W3RSPVVGSYIJWY3APKMZ4XNGG2LUP,apparently after surgery my mom told me they found a small mouse when they opened me up and I believed every word she said,Private
360ZO6N6J1Q45MSLCQQA3LPY30JM92,When your dick starts to bleed randomly ftm phalloplasty stage one surgery probe,Private
3NZ1E5QA6Z8PL8MCIBNKDP9255W5B5,Top surgery today!! How wild i?ve literally waited years for this day,Private
39XCQ6V3KYBJFW5HMK6C29NAR4L65L,Watching the bachelor and playing spot the cosmetic surgery ???????? #estylife,Private
3R5OYNIC2CGTA4YC2CNJBPK52CWTP4,My boy is a growing child. He is always hungry. Even after the surgery he wanted to eat lunch. But he had the pain too much to eat??,Private
39I4RL8QGJOHG2LY4YE6U86M0M6H4S,but my teeth have very suddenly started to feel like i just came out of surgery to have them removed oh my fucking god,Private
3I7SHAD35M30R34SXTSQPPYS8AV7MB,Sucks even more that there will be another surgery and healing process after the baby is born,Private
3R6RZGK0XFJ2WAU2YUJHPY1232FYVJ,@saddernight I lost like 8 pounds during training and now that I?ve been lazy post surgery I gained 2-3 of it Back ugh lol,Private
31ANT7FQN89ZCLPYI3XGZ0C00I1H5X,2nd and final spinal surgery scheduled for January 24th and that's all I can say about that right now.,Private
3KI0JD2ZU1PY20J0ADL90T16IAG670,"Same time last year today, I got my Lasik Eye Surgery from Shinagawa in Makati--still remains to be one of the best decisions ever!!!",Private
36BTXXLZ2VFU5WZ103Q08C8SNV3R4Y,FUCK this fucking surgery fuck fuck fuck,Private
32W3UF2EZOSQZUAII605JH96NU1C4E,My first surgery is tomorrow and I'm starting to freak out ??,Private
3ROUCZ907F1VCCH3RVO5SF9STZJOOW,"@SteveScalise God speed, my friend. I hope your surgery went well and you're back with us soon.",Private
3D7VY91L654NTF7IAA46URKOR0MMBC,"Half of me can?t wait to be home to go see our dog, other half of me doesn?t want to go home for surgery ????",Private
3BC9H1KCYUJFBZU7O4ODB0KGABHYWT,@LanaRhoades Butt implants surgery????,Private
3ATYLI1PRT9HB1Q6BIW0KJS6U5AJO9,"@itsimplyceleste Okay this week I have a lot of things to get done before my surgery, so it's gonna be hectic. Hopefully we can next week.",Private
356TQKY9XF4L6E2O3SI7K7XXO5687O,Electing Trump was like hiring a candy striper to perform open heart surgery. #impeachTrumPutin,Private
3KWGG5KP6J963KZOOA015BQ69LMMCJ,@UnDEANiable Why does this surgery thing bother you people so much?,Private
3LXX8KJXPWGS5PDXP65NVPE3Y0Y9O4,@mrsparker_shs @saginawhstx So glad surgery went well! Praying for a smooth recovery,Private
3ZCC2DXSD7BJ04P73561WX5WLJHYYS,@iIsanbts What is gender reassignment surgery tho? Hehe,Private
3OB6JN3A9QWA9MO767QWU6PS9MPRMU,Stripping surgery consists of removal of all or part the saphenous vein (great/long or lesser/short) main trunk.,Private
3E9VAUV7BWLI4MR4NZSLTBNPISFAYV,@IAmRuthless102 @jstines3 @Thomas1774Paine @TruthinGov2016 that?s an insult to dentists. DDS = doctor of dental surgery.,Private
3X4Q1O9UBHTOR6P4A973HTNX3AA7OQ,@caiitlinfoster @FuckFootbalI Only when you have a forehead reduction surgery,Private
3MQKOF1EE2VCDOZGS81ZYFAFSNBWDJ,Surgery tomorrow ??,Private
359AP8GAGGRNIHS1K4YCMTTGEWRC7Y,"@Mello_Muffin Always so bothered. Like wow babe! Surgery or not, she?s still perfect and could buy your entire life",Private
37S0QRNUFBNP6S77DXADY7TSZPC88B,@realDonaldTrump @ICEgov I'm not grateful they try to deport a child who just left surgery.,Private
39HYCOOPKOSG8C52O6VCPH8OULYMDJ,Haven?t Seen Not One IG Model Without Plastic Surgery Or Butt Shots ??,Private
3XU80RHWHZNN4QX3PRUN0JXIVHK44T,"MRI Thursday, Surgery Date set Monday.. this is getting surreal",Private
38DCH97KHH9KWD3MQVO49ON696SJQH,Can i just be knocked out till it?s time for surgery i can?t wait a whole week,Private
3UOMW19E6DD8VDEIWBJFO9FKNQWC5J,Trying to wake up from surgery was probably the funniest shit ever ?? I could not get up,Private
37AQKJ12TXVR2WRJJTW3GZL2RFHTT9,Dad already got his surgery date for his heart,Private
3W0XM68YZP2RQTPNN1Y192FBGJ01K3,@Origyoungneil Taking care of someone post surgery!,Private
3CIS7GGG65Q4DQOBT3XIM9737J2UEC,i?m mad asf that in a matter of a few days i?ve lost the 5lbs that i worked so hard to gain all bc of this stupid surgery,Private
3APP19WN71LHVTU13GP366EZHDZ6G3,Me: Save money in preparation for surgery and moving. Dark me: Subscribe to a premium clothing rental service.,Private
3P4ZBJFX2VA9B8DCJEWPMFD040RWFU,@lipstickthvg Nah we can see that?s not surgery,Private
3M7OI89LVYV4EHEW1UTKGFTKJL7C6Z,"well I made surgery my bitch, now just the recovery process",Private
3TTPFEFXCTRVVPPCNM7LR6Q0WDC6H2,Treated myself to an order from shevibe. It's taking forever to arrive. If it comes after my surgery I have to wait so long to enjoy it ??????,Private
3QMELQS6Y5I8KJ3FJRJF5AS6JM9R6J,can we stop bashing kylie for getting lip fillers and maybe other plastic surgery... it?s tired and it literally has no affect on ur life,Private
3EPG8DX9LKXRP2NM1G5L89ERM9BP5A,@Deeptec Thanks hun. She's having surgery tomorrow so hopefully that'll tell us more. :),Private
341H3G5YF0LM8Z3RRJXBICKEF06Z0J,"i?m sleepy, had to undergo surgery today ???? and i need a power nap.",Private
3D5G8J4N5AB6FOV8OOWIHH9NO0XTVP,"I'm scared for grandma. I know she worries about surgery, she worries about everything... praying hard for her. ????",Private
3LN3BXKGC02FP897UY2740DC5FRWGT,Of course I asked if I was aloud to wear eyelashes during surgery. Duh. @houseoflashes,Private
3126F2F5F8ARLLGFCHYOC3K4Z2AEP0,My mom having hip surgery tomorrow let's get this momma,Private
3JHB4BPSFKGVQ1QD4JXRKU93D1G9QC,@Nitrofox2112 @BoozyBadger The current planed surgery date is late Jan.,Private
39KV3A5D18E3PYHXHQOC1YXY0ZD7SN,@SteveScalise Good luck to you with your surgery and wishing you a speedy recovery. You remain in my prayers,Private
38EHZ67RIMZJKWFTQWWKV2BL7DEMGT,I hate the idea of plastic surgery. A person should accept themselves for how they are,Private
3P7QK0GJ3TST4965661P10DTCYQZ23,One of the best thing I did was get lazer eye surgery. It helped my confidence so much.,Private
36FQTHX3Z3YM7TZ84SZRYSBIR95B3L,"My pup got surgery today and kicked me off my bed, guess who?s happily sleeping on the floor today? ???????",Private
3DFYDSXB2W7CO6A37489JPKVCRYJUM,"@Ramb0sCorner Damn, I mean I've no notion regarding the severity.. But surgery usually means serious. No?",Private
3T2HW4QDUVERW0GUZ1WW0PKM9MFC9A,Things have not went as planned with this surgery,Private
38RHULDV9YMTLZF2KM2APCQSKSJWIL,@BERNOULLl Good luck with the surgery momma,Private
3KTCJ4SCVG8MGHPQ8DBHOF7F5OV1M8,Why does not being allowed to eat 15 hours before a surgery make you 150% more hungry,Private
338431Z1FLMY9P9JJN59MAEX4M4RO9,"That heifer better be glad I couldn't read her eartag after she kicked me in my knee (You know- Surgery), or I'd cull her now just in spite.",Private
3XT3KXP24Z5VRK0WT4P6RIRFWQR6IV,I have surgery at 8 am and all I can think about is this IV and how sick I?m gonna be when I wake up from being put asleep.,Private
360ZO6N6J1Q45MSLCQQA3LPY30J9MP,"Got a kid who receives vaccinations, dentist visits, surgery, therapy, or medication through CHIP in Virginia? Stay tuned for some news.",Private
3VIVIU06FKJXGNLOGKWNGEO1MQ6MIL,@glenaction_x3 Then no wishful thinking until after my surgery,Private
3NZ1E5QA6Z8PL8MCIBNKDP9255WB5B,@The_Borg_Queen_ Sorry. What surgery you had?,Private
3MD8CKRQZZUK8EIM3AD4EEXB5SUJRI,"@KimSmythe2 You too! Surgery is scary, I am sure you researched the surgeon. Normal to be scared. Let us know how you are.",Private
31SIZS5W59M1U1MZY0XDBF9XJNMRQH,@icelabaratory @iSnifer @acdlite I've never had this problem. I guess slice sounds fresh and splice sounds like dark alley surgery.,Private
3FSEU3P2NR71621ZBFMDG5J2F9ORRI,"@9GAGTweets ""Ah, doctor, small typo, but the surgery was supposed to be on patient Sam Nelson, not Sam Neilson. Sorry about that.""",Private
34HEO7RUG6197LFI940RLFUSF5ZRA9,Last verse that I do is always like surgery,Private
3FO95NVK5C7D7H1CQ4MI6FOY1B7RS6,@methodmima But honest they?re compression for the muscles lol my mate wears them on her calves cos she had surgery on them ??,Private
37YYO3NWHDXTUYNXBL6N2FLUF7ICCR,"love to, start my period as im recovering from surgery,,",Private
3ZQA3IO31BYAGKA2LTQUGJWK0OA1ON,13 days since my surgery ??,Private
3KA7IJSNW6CTEI4V2QWYBVEJW5XPBB,my mother in laws getting surgery this week prayers go out to her and her fam????????,Private
3K3IX1W4S6YOV8Z3WCW2GKUDENCPAG,Post op updates! I feel so much better after 5 days than I did 2 years ago from my last surgery.,Private
34O39PNDK6FEQVKAFI0NGQEYXNKRB4,12 hours until my surgery! i should sleep asap lol,Private
3Z33IC0JC0TNV9MUQIR1QH8BUTV9V6,I gotta get another mini surgery,Private
3RWO3EJELHGS1KM30T395J1AAT61P4,Having abdominal surgery in Phoenix tomorrow ??,Private
3OZ4VAIBEXMC1LZ3CUIEFBMEQY7JVB,once i get sharingan contact lenses and triple eyelid surgery it?s over for yall,Private
3XAOZ9UYRZYD1WNI06IY5ORKFPS1QV,@meganalbro Really??? Is that what you had surgery for? And through them?,Private
36U4VBVNQOKTMUTGF9HILG6MM8SRUM,I just wanna get this surgery done and over with already. ???? I hate waiting.,Private
3BAKUKE49HJDDX2IDL7YAE1PBBU1RW,My dog goes have surgery in the morning??,Private
391JB9X4ZYFOMIBCGNHZTU3EEUVMKW,@AnterSSB i got surgery on my left foot to remove an extra bone that?s been bothering me for a while. I won?t be able to compete for months,Private
39WICJI5ATZIPR2OA6FUKAILICQZ3E,Can ZBo get some more oral surgery? Please.,Private
33QQ60S6ASP5M09HLWY31K5ZDIRU0P,Ready to get this surgery thing over with??,Private
3JGHED38EDY0LKT6GWG1JKLZHK97Y1,@marksurrrr The scar where they cut you open for ur surgery look like backwoods,Private
3PR3LXCWSF6FZYRPQXSJE25WA439X9,"@ViralStove Surgery, lots and lots of surgery",Private
3YOAVL4CA0O37NLSAKKDUFARWCMZ4Z,Facebook gotta chill with the videos. I damn near passed out when I scrolled by a leg surgery being filmed.,Private
3CRWSLD91KB7C9WREF9S0BKNYZ5MOG,aaron hasn't even had his surgery yet today and am already sobbing fuck sake,Private
3XUY87HIVPLJC6BF1ZUF87VI3ZQMM1,@_yazming Only thing I don?t have is hips but after my kids and plastic surgery I?ll have it ??,Private
3V0TR1NRVA926FDKYS4EDMJINRG4A4,Visit on the official website of Total Care Dental Surgery and make your appointment is you have any kinds of dental problems.,Private
3EKTG13IZUAZ6OTU1NT08UGT3U0MLZ,Dreamt that I had surgery- never woke up so disappointed in my life??,Private
3OWZNK3RYLWCIACV0J2HK8YEAGBU29,11:11 surgery goes well no chemo abc'ss tr meet alessia gr,Private
3RHLQY6EDTB04MGWI2VG3NRO8UD4D6,I need another surgery but it?s not gonna happen,Private
3WJGKMRWVIG3ZQTBBH1YML3C07UCDR,#HealthNews Gaza conjoined twins survive separation surgery,Private
3MDWE879UH98MVOOL101P5E4R1FB92,@_BSmoov_ Oh interesting ... why not just workout first so you don?t have to get as much surgery,Private
3IHWR4LC7DKIVYJKMJM4BWN62LH8IJ,Surgery tomorrow morning..,Private
3P0I4CQYVYE3HLQ5IHFF99MEW1IWOG,Adjustable #GastricBand surgery is a #bariatricsurgery designed for #obesepatients with a body mass index (#BMI) of 40 or greater.,Private
3QGTX7BCHP9L36PSOP3NZ7G5W8HZ54,MERCURY TOKYO DROPPING #SPOTLIGHT OUT OF NOWHERE! I JUST HAD SURGERY MY HEART CANNOT HANDLE KANDNFKKSOAOA,Private
3H1C3QRA01Q8RW7B7CCIS3LX0JVCEK,Extremely old unicorn yearns for fierce sprite for mutual kinky limb surgery.,Private
3TD33TP5DL9MREYTD7E1L0POXJXBAH,I once had a guy show me pictures from his surgery the week before in case I thought his swollen mouth/face was natural,Private
3W5PY7V3UPET5FU8H55YMAQ88F9JYK,wont be making much music having surgery soon but ill be on the beat grind if my body lets me,Private
